"rgn_id","species","sust_coeff"
3,"Marine fishes nei",0.477700258604651
3,"Marine molluscs nei",0.5331249996875
3,"Masu(=Cherry) salmon",0.444010417
3,"Meagre",0.444010417
3,"Mediterranean mussel",0.82
3,"Metapenaeus shrimps nei",0.372222222
3,"Milkfish",0.412190476
3,"Milkfish (br)",0.37
3,"Mojarras(=Silver-biddies) nei",0.444010417
3,"Mud spiny lobster",0.416666667
3,"Mullets nei",0.5535714285
3,"Mullets nei (br)",0.67
3,"Natantian decapods nei",0.532222222
3,"New Zealand mussel",0.8
3,"Northern quahog(=Hard clam)",0.811764706
3,"Northern white shrimp",0.366666667
3,"Octopuses, etc. nei",0.566666667
3,"Octopuses nei",0.532222222
3,"Okhotsk atka mackerel",0.444010417
3,"Olympia oyster",0.811764706
3,"Orange mud crab",0.416666667
3,"Orange-spotted grouper",0.333333333
3,"Pacific bluefin tuna",0.444010417
3,"Pacific calico scallop",0.811764706
3,"Pacific cupped oyster",0.770285714233333
3,"Pacific cupped oyster (Atl)",0.77
3,"Pacific cupped oyster (br)",1
3,"Pacific cupped oyster (Med)",0.53
3,"Pacific geoduck",0.811764706
3,"Pacific horse clam",0.811764706
3,"Pacific lion's paw",0.811764706
3,"Pacific littleneck clam",0.811764706
3,"Palaemonid shrimps nei",0.366666667
3,"Palinurid spiny lobsters nei",0.416666667
3,"Papuan black snapper",0.444010417
3,"Pargo breams nei",0.444010417
3,"Pearl oyster shells nei",0.811764706
3,"Penaeus shrimps nei",0.266507936714286
3,"Penguin wing oyster",0.811764706
3,"Pen shells nei",0.811764706
3,"Peppery furrow",0.811764706
3,"Percoids nei",0.444010417
3,"Periwinkles nei",0.811764706
3,"Perlemoen abalone",0.6316666665
3,"Peruvian calico scallop",0.833333333
3,"Pollack",0.444010417
3,"Porgies, seabreams nei",0.444010417
3,"Portunus swimcrabs nei",0.416666667
3,"Puffers nei",0.444010417
3,"Pullet carpet shell",0.8316666665
3,"Queen scallop",0.811764706
3,"Rainbow trout",0.566481481777778
3,"Red abalone",0.811764706
3,"Red bait",0.6
3,"Red drum",0.3673333336
3,"Red porgy",0.444010417
3,"Redtail prawn",0.366666667
3,"Righteye flounders nei",0.444010417
3,"Rooster venus",0.811764706
3,"Russell's snapper",0.444010417
3,"Salmonids nei",0.444010417
3,"Sand gaper",0.811764706
3,"Sargo breams nei",0.4
3,"Scallops nei",0.833333333
3,"Scats",0.444010417
3,"Scorpionfishes nei",0.444010417
3,"Seabasses nei",0.5
3,"Sea cucumbers nei",0.571405229
3,"Sea mussels nei",0.794791666875
3,"Sea snails",0.811764706
3,"Sea squirts nei",0.6
3,"Sea trout",0.4673333336
3,"Sea urchins nei",0.5
3,"Senegalese sole",0.444010417
3,"Sharpsnout seabream",0.444010417
3,"Shi drum",0.444010417
3,"Silversides(=Sand smelts) nei",0.444010417
3,"Slipper cupped oyster",0.811764706
3,"Smooth giant clam",0.811764706
3,"Smooth mactra",0.77
3,"Snappers, jobfishes nei",0.444010417
3,"Snappers nei",0.432857142571429
3,"Snooks(=Robalos) nei",0.444010417
3,"Snubnose pompano",0.444010417
3,"Sobaity seabream",0.444010417
3,"So-iuy mullet",0.63
3,"Solen razor clams nei",0.811764706
3,"Soles nei",0.444010417
3,"South American rock mussel",0.811764706
3,"Southern Australia scallop",0.811764706
3,"Southern bluefin tuna",0.1
3,"Southern white shrimp",0.366666667
3,"Spinefeet(=Rabbitfishes) nei",0.444010417
3,"Spinous spider crab",0.416666667
3,"Spiny lobsters nei",0.416666667
3,"Spotted coralgrouper",0.333333333
3,"Spotted rose snapper",0.444010417
3,"Spotted wolffish",0.53
3,"Squaretail mullet",0.444010417
3,"Stony sea urchin",0.5
3,"Streaked spinefoot",0.444010417
3,"Striped bass, hybrid",0.444010417
3,"Striped venus",0.811764706
3,"Stromboid conchs nei",0.811764706
3,"Sturgeons nei",0.565
3,"Swimming crabs, etc. nei",0.416666667
3,"Sydney cupped oyster",0.811764706
3,"Tarpon",0.444010417
3,"Thinlip grey mullet",0.444010417
3,"Tropical spiny lobsters nei",0.416666667
3,"Trumpet emperor",0.444010417
3,"Tuberculate abalone",0.811764706
3,"Turbot",0.5
3,"Two-spot red snapper",0.444010417
3,"Venus clams nei",0.811764706
3,"Warty venus",0.811764706
3,"Whiteleg shrimp",0.373241061176471
3,"Whiteleg shrimp (Atl)",0.37
3,"Whiteleg shrimp (br)",0.43
3,"Whiteleg shrimp (Pac)",0.37
3,"Whitemouth croaker",0.444010417
3,"White seabream",0.444010417
3,"White-spotted spinefoot",0.444010417
3,"White trevally",0.444010417
3,"Yellowback seabream",0.444010417
3,"Yellowfin seabream",0.444010417
3,"Yellowfin tuna",0.1
3,"Yesso scallop",0.8339999998
